ID_HEX|JAPONÊS|TRADUÇÃO|NOTAS
0x4AA2|レイクナバ||
0x4AA3|アネイル||
0x4AA4|ハバリア||
0x4AA5|アッテムト||
0x4AA6|岬のお告げ所||
0x4AA7|サラン||
0x4AA8|テンペ||
0x4AA9|フレノール||
0x4AAA|王家の墓||
0x4AAB|エンドール||
0x4AAC|エンドール関所||
0x4AAD|サントハイム関所||
0x4AAE|コナンベリー||
0x4AAF|ミントス||
0x4AB0|モンバーバラ||
0x4AB1|スタンシアラ||
0x4AB2|イムル||
0x4AB3|バトランド||
0x4AB4|村はずれの井戸||
0x4AB5|ガーデンブルグ||
0x4AB6|海辺の村||
0x4AB7|リバーサイド||
0x4AB8|ゴットサイド||
0x4AB9|メダル王の城||
0x4ABA|湖の塔||
0x4ABB|さえずりの塔||
0x4ABC|ラスタ||
0x4ABD|ゴルエイ||
0x4ABE|セシル||
0x4ABF|ピピン||
0x4AC0|ルナ||
0x4AC1|サリル||
0x4AC2|エンチャ||
0x4AC3|ブラーノ||
0x4AC4|パル||
0x4AC5|オニール||
0x4AC6|ボガート||
0x4AC7|コロゴロ||
0x4AC8|ウォーク||
0x4AC9|ピアナ||
0x4ACA|ゴバン||
0x4ACB|レミ||
0x4ACC|ドストン||
0x4ACD|シュンク||
0x4ACE|マドリア||
0x4ACF|プキ||
0x4AD0|クロービス||
0x4AD1|リンダ||
0x4AD2|シアン||
0x4AD3|ルルミー||
0x4AD4|ペラオス||
0x4AD5|レディス||
0x4AD6|パグル||
0x4AD7|マリン||
0x4AD8|レキット||
0x4AD9|ブラン||
0x4ADA|ギャラン||
0x4ADB|ラッツ||
0x4ADC|モン||
0x4ADD|コードン||
0x4ADE|ハラド||
0x4ADF|メサムチョ||
0x4AE0|ククル||
0x4AE1|カーサ||
0x4AE2|ミザベラ||
0x4AE3|ウィル||
0x4AE4|ヤニモック||
0x4AE5|ハック||
0x4AE6|キレス||
0x4AE7|エレン||
0x4AE8|ユミナ||
0x4AE9|ワルドナー||
0x4AEA|ヨーレイ||
0x4AEB|ロデオ||
0x4AEC|レオン||
0x4AED|チャーミー||
0x4AEE|ペガソ||
0x4AEF|リジュ||
0x4AF0|シーズ||
0x4AF1|ビリア||
0x4AF2|スラオット||
0x4AF3|ステッド||
0x4AF4|ソルドニア||
0x4AF5|クーベル||
0x4AF6|レエチェ||
0x4AF7|エンゼラ||
0x4AF8|カペッチャ||
0x4AF9|ゾラック||
0x4AFA|ベードン||
0x4AFB|ポレリア||
0x4AFC|ウルエス||
0x4AFD|ナニーワ||
0x4AFE|ティゴス||
0x4AFF|グレント||
0x4B00|ロンソン||
0x4B01|リーベルト||
0x4B02|レイア||
0x4B03|ピンキー||
0x4B04|ジョージ||
0x4B05|ラクノン||
0x4B06|テグラー||
0x4B07|ノイマン||
0x4B08|ロードム||
0x4B09|トゥムー||
0x4B0A|ランチェ||
0x4B0B|シャン||
0x4B0C|シェドック||
0x4B0D|ランザール||
0x4B0E|リシェル||
0x4B0F|ニューマン||
0x4B10|ゾーキー||
0x4B11|スラピーノ||
0x4B12|タイボーク||
0x4B13|ニャニャ||
0x4B14|ギョロ||
0x4B15|ピーキー||
0x4B16|ウオン||
0x4B17|ルソン||
0x4B18|ポラリス||
0x4B19|バート||
0x4B1A|ホナジィ||
0x4B1B|エルザ||
0x4B1C|ロビン||
0x4B1D|アリ||
0x4B1E|ノエル||
0x4B1F|リヴィエラ||
0x4B20|キグニー||
0x4B21|コディ||
0x4B22|クーガン||
0x4B23|アンソニー||
0x4B24|ブーケ||
0x4B25|ドリス||
0x4B26|ミロン||
0x4B27|ヒューイ||
0x4B28|ハネス||
0x4B29|クロエ||
0x4B2A|マシュー||
0x4B2B|バレル||
0x4B2C|ディーノ||
0x4B2D|アイネ||
0x4B2E|クライネ||
0x4B2F|ナハトム||
0x4B30|ボーン||
0x4B31|マレンコフ||
0x4B32|メヴィル||
0x4B33|アロア||
0x4B34|イネス||
0x4B35|ウイニー||
0x4B36|エバンス||
0x4B37|グーフィー||
0x4B38|ケンネル||
0x4B39|コッポラ||
0x4B3A|サミュエル||
0x4B3B|スザナ||
0x4B3C|ゼブラ||
0x4B3D|ソダン||
0x4B3E|タルコフ||
0x4B3F|チン||
0x4B40|コッコ||
0x4B41|トマス||
0x4B42|ナスダ||
0x4B43|ヌヌス||
0x4B44|ネヴァン||
0x4B45|ノーラ||
0x4B46|ハリス||
0x4B47|ヒクソン||
0x4B48|フランソワ||
0x4B49|ベホイミン||
0x4B4A|ホーガン||
0x4B4B|ロイド||
0x4B4C|ケネス||
0x4B4D|ティム||
0x4B4E|アラン||
0x4B4F|ボイド||
0x4B50|セリエ||
0x4B51|ベイリー||
0x4B52|スタンリー||
0x4B53|バーキン||
0x4B54|ベッソン||
0x4B55|カニンガム||
0x4B56|ムアコック||
0x4B57|マルゴー||
0x4B58|ケリー||
0x4B59|マローネ||
0x4B5A|フォイゾン||
0x4B5B|ファラ||
0x4B5C|アイゼン||
0x4B5D|エドワウ||
0x4B5E|スラキッド||
0x4B5F|ギャムズ||
0x4B60|ガンツ||
0x4B61|ライオネル||
0x4B62|ジュネ||
0x4B63|イエット||
0x4B64|アグリ||
0x4B65|イザベル||
0x4B66|ウドンゲ||
0x4B67|エクル||
0x4B68|オルセン||
0x4B69|カイル||
0x4B6A|ギーン||
0x4B6B|クレア||
0x4B6C|ゲオルグ||
0x4B6D|コニー||
0x4B6E|サム||
0x4B6F|シリア||
0x4B70|スーザン||
0x4B71|ソーシャ||
0x4B72|タナトス||
0x4B73|チョビン||
0x4B74|ツァール||
0x4B75|ドミンゴ||
0x4B76|ナーニャ||
0x4B77|ヌルスケ||
0x4B78|ネルソン||
0x4B79|ノロイン||
0x4B7A|ピス||
0x4B7B|フボーク||
0x4B7C|ヘレナ||
0x4B7D|ボンバ||
0x4B7E|マカール||
0x4B7F|ムーサ||
0x4B80|メトロ||
0x4B81|ドンガアデ||
0x4B82|モンドー||
0x4B83|ヤーム||
0x4B84|ヨロレイヒ||
0x4B85|リニア||
0x4B86|ルドスト||
0x4B87|ローエル||
0x4B88|ン・ゴグス||
0x4B89|パノン||
0x4B8A|アンナ||
0x4B8B|ウーハン||
0x4B8C|ギンタ||
0x4B8D|エルドラス||
0x4B8E|オベリア||
0x4B8F|カブ||
0x4B90|キーマン||
0x4B91|クルタン||
0x4B92|ケイ||
0x4B93|コルドバ||
0x4B94|サンダー||
0x4B95|シンプソン||
0x4B96|スラボン||
0x4B97|セルシア||
0x4B98|ソロース||
0x4B99|ダット||
0x4B9A|チミン||
0x4B9B|ツビット||
0x4B9C|デービス||
0x4B9D|トロノア||
0x4B9E|ナドラス||
0x4B9F|ニキータ||
0x4BA0|ヌラリッヒ||
0x4BA1|ネロ||
0x4BA2|ノックー||
0x4BA3|ハインツ||
0x4BA4|ピット||
0x4BA5|ブルボン||
0x4BA6|ヘルニアス||
0x4BA7|ポルトー||
0x4BA8|メダリア||
0x4BA9|ムーンシア||
0x4BAA|メンドーサ||
0x4BAB|モニカ||
0x4BAC|ヤデル||
0x4BAD|ユリエル||
0x4BAE|ヨブ||
0x4BAF|ヤゴール||
0x4BB0|リグベイダ||
0x4BB1|ルンメニゲ||
0x4BB2|レンコン||
0x4BB3|ロザンナ||
0x4BB4|Ｇ・ピサロ||
0x4BB5|ブレンダ||
0x4BB6|ブラッド||
0x4BB7|サラーム||
0x4BB8|ナディーン||
0x4BB9|ヤッキン||
0x4BBA|フィオナ||
0x4BBB|ファーター||
0x4BBC|ミリアム||
0x4BBD|アバド||
0x4BBE|アベンヌ||
0x4BBF|ゾット||
0x4BC0|ナナ||
0x4BC1|ロッパ||
0x4BC2|シママ||
0x4BC3|リア||
0x4BC4|エミール||
0x4BC5|シモーヌ||
0x4BC6|イーニィ||
0x4BC7|ホネーン||
0x4BC8|ニース||
0x4BC9|ネッド||
0x4BCA|ハニー||
0x4BCB|カレン||
0x4BCC|ミノス||
0x4BCD|ジーダ||
0x4BCE|メイ||
0x4BCF|ワリフト||
0x4BD0|プライ||
0x4BD1|ハン||
0x4BD2|ラゴス||
0x4BD3|ビビアン||
0x4BD4|サイモン||
0x4BD5|ハスター||
0x4BD6|プレヤ||
0x4BD7|ゼニー||
0x4BD8|カラック||
0x4BD9|ミース||
0x4BDA|ゾフィー||
0x4BDB|ワンゼ||
0x4BDC|ミッキー||
0x4BDD|キリエ||
0x4BDE|クワット||
0x4BDF|ネガント||
0x4BE0|ピナピナ||
0x4BE1|コモ||
0x4BE2|リンドーン||
0x4BE3|グレッグ||
0x4BE4|ナンシー||
0x4BE5|ポリー||
0x4BE6|ジョン||
0x4BE7|シロ||
0x4BE8|ブリジット||
0x4BE9|フンバー||
0x4BEA|フローラ||
0x4BEB|カール||
0x4BEC|モウギュ||
0x4BED|グレイ||
0x4BEE|マール||
0x4BEF|トーサカ||
0x4BF0|カンカン||
0x4BF1|ハミル||
0x4BF2|カザ||
0x4BF3|レビロ||
0x4BF4|エッコ||
0x4BF5|ブッチー||
0x4BF6|イラ||
0x4BF7|スール||
0x4BF8|スキット||
0x4BF9|コエット||
0x4BFA|サブロー||
0x4BFB|シシル||
0x4BFC|リボン||
0x4BFD|テツ||
0x4BFE|カルメル||
0x4BFF|ジェロニモ||
0x4C00|シニア||
0x4C01|ケンケン||
0x4C02|パパヤ||
0x4C03|アラザン||
0x4C04|タリア||
0x4C05|ジャック||
0x4C06|ページ||
0x4C07|ロナルド||
0x4C08|クラーク||
0x4C09|キンク||
0x4C0A|レーデリア||
0x4C0B|エビータ||
0x4C0C|エイワス||
0x4C0D|シボシボ||
0x4C0E|アスラン||
0x4C0F|グレアム||
0x4C10|ホイックス||
0x4C11|マミタン||
0x4C12|ウェイト||
0x4C13|サージ||
0x4C14|ヒッテモ||
0x4C15|ー||
0x4C16|ー||
0x4C17|の人に　メダル王の城のことを 教えますか？||
0x4C18|この人に　<TOWN>のことを 教えますか？||
0x4C19|本の間に　誰かの書き残した メモがあった。 <NAME>は　手にとって読んだ。 この町で　出会った人の中に 気になる人がいる。 彼の顔を見ると　胸がドキドキする。 あたし　どうしちゃったんだろう……？||
0x4C1A|なし||
0x4C1B|イムルの牢屋||
0x4C1C|なぞの火口||
0x4C1D|ブランカ||
0x4C1E|さばくの宿屋||
0x4C1F|きつねヶ原||
0x4C20|ボンモールの牢屋||
0x4C21|レイクナバ||
0x4C22|アネイル||
0x4C23|ハバリア||
0x4C24|アッテムト||
0x4C25|岬のお告げ所||
0x4C26|サラン||
0x4C27|テンペ||
0x4C28|フレノール||
0x4C29|王家の墓||
0x4C2A|エンドール||
0x4C2B|エンドール関所||
0x4C2C|サントハイム関所||
0x4C2D|コナンベリー||
0x4C2E|ミントス||
0x4C2F|モンバーバラ||
0x4C30|スタンシアラ||
0x4C31|イムル||
0x4C32|バトランド||
0x4C33|村はずれの井戸||
0x4C34|ガーデンブルグ||
0x4C35|海辺の村||
0x4C36|リバーサイド||
0x4C37|ゴットサイド||
0x4C38|メダル王の城||
0x4C39|湖の塔||
0x4C3A|さえずりの塔||
0x4C3B|ラスタ||
0x4C3C|ゴルエイ||
0x4C3D|セシル||
0x4C3E|ピピン||
0x4C3F|ルナ||
0x4C40|サリル||
0x4C41|エンチャ||
0x4C42|ブラーノ||
0x4C43|パル||
0x4C44|オニール||
0x4C45|ボガート||
0x4C46|コロゴロ||
0x4C47|ウォーク||
0x4C48|ピアナ||
0x4C49|ゴバン||
0x4C4A|レミ||
0x4C4B|ドストン||
0x4C4C|シュンク||
0x4C4D|マドリア||
0x4C4E|プキ||
0x4C4F|クロービス||
0x4C50|リンダ||
0x4C51|シアン||
0x4C52|ルルミー||
0x4C53|ペラオス||
0x4C54|レディス||
0x4C55|パグル||
0x4C56|マリン||
0x4C57|レキット||
0x4C58|ブラン||
0x4C59|ギャラン||
0x4C5A|ラッツ||
0x4C5B|モン||
0x4C5C|コードン||
0x4C5D|ハラド||
0x4C5E|メサムチョ||
0x4C5F|ククル||
0x4C60|カーサ||
0x4C61|ミザベラ||
0x4C62|ウィル||
0x4C63|ヤニモック||
0x4C64|ハック||
0x4C65|キレス||
0x4C66|エレン||
0x4C67|ユミナ||
0x4C68|ワルドナー||
0x4C69|ヨーレイ||
0x4C6A|ロデオ||
0x4C6B|レオン||
0x4C6C|チャーミー||
0x4C6D|ペガソ||
0x4C6E|リジュ||
0x4C6F|シーズ||
0x4C70|ビリア||
0x4C71|スラオット||
0x4C72|ステッド||
0x4C73|ソルドニア||
0x4C74|クーベル||
0x4C75|レエチェ||
0x4C76|エンゼラ||
0x4C77|カペッチャ||
0x4C78|ゾラック||
0x4C79|ベードン||
0x4C7A|ポレリア||
0x4C7B|ウルエス||
0x4C7C|ナニーワ||
0x4C7D|ティゴス||
0x4C7E|グレント||
0x4C7F|ロンソン||
0x4C80|リーベルト||
0x4C81|レイア||
0x4C82|ピンキー||
0x4C83|ジョージ||
0x4C84|ラクノン||
0x4C85|テグラー||
0x4C86|ノイマン||
0x4C87|ロードム||
0x4C88|トゥムー||
0x4C89|ランチェ||
0x4C8A|シャン||
0x4C8B|シェドック||
0x4C8C|ランザール||
0x4C8D|リシェル||
0x4C8E|ニューマン||
0x4C8F|ゾーキー||
0x4C90|スラピーノ||
0x4C91|タイボーク||
0x4C92|ニャニャ||
0x4C93|ギョロ||
0x4C94|ピーキー||
0x4C95|ウオン||
0x4C96|ルソン||
0x4C97|ポラリス||
0x4C98|バート||
0x4C99|ホナジィ||
0x4C9A|エルザ||
0x4C9B|ロビン||
0x4C9C|アリ||
0x4C9D|ノエル||
0x4C9E|リヴィエラ||
0x4C9F|キグニー||
0x4CA0|コディ||
0x4CA1|クーガン||
0x4CA2|アンソニー||
0x4CA3|ブーケ||
0x4CA4|ドリス||
0x4CA5|ミロン||
0x4CA6|ヒューイ||
0x4CA7|ハネス||
0x4CA8|クロエ||
0x4CA9|マシュー||
0x4CAA|バレル||
0x4CAB|ディーノ||
0x4CAC|アイネ||
0x4CAD|クライネ||
0x4CAE|ナハトム||
0x4CAF|ボーン||
0x4CB0|マレンコフ||
0x4CB1|メヴィル||
0x4CB2|アロア||
0x4CB3|イネス||
0x4CB4|ウイニー||
0x4CB5|エバンス||
0x4CB6|グーフィー||
0x4CB7|ケンネル||
0x4CB8|コッポラ||
0x4CB9|サミュエル||
0x4CBA|スザナ||
0x4CBB|ゼブラ||
0x4CBC|ソダン||
0x4CBD|タルコフ||
0x4CBE|チン||
0x4CBF|コッコ||
0x4CC0|トマス||
0x4CC1|ナスダ||
0x4CC2|ヌヌス||
0x4CC3|ネラ||
0x4CC4|ー||
0x4CC5|ー||
0x4CC6|トニンェアランソワ||
0x4CC7|ベホイミン||
0x4CC8|ホーガン||
0x4CC9|ロイド||
0x4CCA|ケネス||
0x4CCB|ティム||
0x4CCC|アラン||
0x4CCD|ボイド||
0x4CCE|セリエ||
0x4CCF|ベイリー||
0x4CD0|スタンリー||
0x4CD1|バーキン||
0x4CD2|ベッソン||
0x4CD3|カニンガム||
0x4CD4|ムアコック||
0x4CD5|マルゴー||
0x4CD6|ケリー||
0x4CD7|マローネ||
0x4CD8|フォイゾン||
0x4CD9|ファラ||
0x4CDA|アイゼン||
0x4CDB|エドワウ||
0x4CDC|スラキッド||
0x4CDD|ギャムズ||
0x4CDE|ガンツ||
0x4CDF|ライオネル||
0x4CE0|ジュネ||
0x4CE1|イエット||
0x4CE2|アグリ||
0x4CE3|イザベル||
0x4CE4|ウドンゲ||
0x4CE5|エクル||
0x4CE6|オルセン||
0x4CE7|カイル||
0x4CE8|ギーン||
0x4CE9|クレア||
0x4CEA|ゲオルグ||
0x4CEB|コニー||
0x4CEC|サム||
0x4CED|シリア||
0x4CEE|スーザン||
0x4CEF|ソーシャ||
0x4CF0|タナトス||
0x4CF1|チョビン||
0x4CF2|ツァール||
0x4CF3|ドミンゴ||
0x4CF4|ナーニャ||
0x4CF5|ヌルスケ||
0x4CF6|ネルソン||
0x4CF7|ノロイン||
0x4CF8|ピス||
0x4CF9|フボーク||
0x4CFA|ヘレナ||
0x4CFB|ボンバ||
0x4CFC|マカール||
0x4CFD|ムーサ||
0x4CFE|メトロ||
0x4CFF|ドンガアデ||
0x4D00|モンドー||
0x4D01|ヤーム||
0x4D02|ヨロレイヒ||
0x4D03|リニア||
0x4D04|ルドスト||
0x4D05|ローエル||
0x4D06|ン・ゴグス||
0x4D07|パノン||
0x4D08|アンナ||
0x4D09|ウーハン||
0x4D0A|ギンタ||
0x4D0B|エルドラス||
0x4D0C|オベリア||
0x4D0D|カブ||
0x4D0E|キーマン||
0x4D0F|クルタン||
0x4D10|ケイ||
0x4D11|コルドバ||
0x4D12|サンダー||
0x4D13|シンプソン||
0x4D14|スラボン||
0x4D15|セルシア||
0x4D16|ソロース||
0x4D17|ダット||
0x4D18|チミン||
0x4D19|ツビット||
0x4D1A|デービス||
0x4D1B|トロノア||
0x4D1C|ナドラス||
0x4D1D|ニキータ||
0x4D1E|ヌラリッヒ||
0x4D1F|ネロ||
0x4D20|ノックー||
0x4D21|ハインツ||
0x4D22|ピット||
0x4D23|ブルボン||
0x4D24|ヘルニアス||
0x4D25|ポルトー||
0x4D26|メダリア||
0x4D27|ムーンシア||
0x4D28|メンドーサ||
0x4D29|モニカ||
0x4D2A|ヤデル||
0x4D2B|ユリエル||
0x4D2C|ヨブ||
0x4D2D|ヤゴール||
0x4D2E|リグベイダ||
0x4D2F|ルンメニゲ||
0x4D30|レンコン||
0x4D31|ロザンナ||
0x4D32|Ｇ・ピサロ||
0x4D33|ブレンダ||
0x4D34|ブラッド||
0x4D35|サラーム||
0x4D36|ナディーン||
0x4D37|ヤッキン||
0x4D38|フィオナ||
0x4D39|ファーター||
0x4D3A|ミリアム||
0x4D3B|アバド||
0x4D3C|アベンヌ||
0x4D3D|ゾット||
0x4D3E|ナナ||
0x4D3F|ロッパ||
0x4D40|シママ||
0x4D41|リア||
0x4D42|エミール||
0x4D43|シモーヌ||
0x4D44|イーニィ||
0x4D45|ホネーン||
0x4D46|ニース||
0x4D47|ネッド||
0x4D48|ハニー||
0x4D49|カレン||
0x4D4A|ミノス||
0x4D4B|ジーダ||
0x4D4C|メイ||
0x4D4D|ワリフト||
0x4D4E|プライ||
0x4D4F|ハン||
0x4D50|ラゴス||
0x4D51|ビビアン||
0x4D52|サイモン||
0x4D53|ハスター||
0x4D54|プレヤ||
0x4D55|ゼニー||
0x4D56|カラック||
0x4D57|ミース||
0x4D58|ゾフィー||
0x4D59|ワンゼ||
0x4D5A|ミッキー||
0x4D5B|キリエ||
0x4D5C|クワット||
0x4D5D|ネガント||
0x4D5E|ピナピナ||
0x4D5F|コモ||
0x4D60|リンドーン||
0x4D61|グレッグ||
0x4D62|ナンシー||
0x4D63|ポリー||
0x4D64|ジョン||
0x4D65|シロ||
0x4D66|ブリジット||
0x4D67|フンバー||
0x4D68|フローラ||
0x4D69|カール||
0x4D6A|モウギュ||
0x4D6B|グレイ||
0x4D6C|マール||
0x4D6D|トーサカ||
0x4D6E|カンカン||
0x4D6F|ハミル||
0x4D70|カザ||
0x4D71|レビロ||
0x4D72|エッコ||
0x4D73|ブッチー||
0x4D74|イラ||
0x4D75|スール||
0x4D76|スキット||
0x4D77|コエット||
0x4D78|サブロー||
0x4D79|シシル||
0x4D7A|リボン||
0x4D7B|テツ||
0x4D7C|カルメル||
0x4D7D|ジェロニモ||
0x4D7E|シニア||
0x4D7F|ケンケン||
0x4D80|パパヤ||
0x4D81|アラザン||
0x4D82|タリア||
0x4D83|ジャック||
0x4D84|ページ||
0x4D85|ロナルド||
0x4D86|クラーク||
0x4D87|キンク||
0x4D88|レーデリア||
0x4D89|エビータ||
0x4D8A|エイワス||
0x4D8B|シボシボ||
0x4D8C|アスラン||
0x4D8D|グレアム||
0x4D8E|ホイックス||
0x4D8F|マミタン||
0x4D90|ウェイト||
0x4D91|サージ||
0x4D92|ヒッテモニ||
0x4D93|ベロリン||
0x4D94|ダンドン||
0x4D95|この人に　メダル王の城のことを 教えますか？||
0x4D96|この人に　<TOWN>のことを 教えますか？||
0x4D97|人が集まれば　そこには 信仰が生まれます。それを 助けるのが　私の役目。さて……||
0x4D98|やや！！　あなたは　いつぞやの！？ え？　私が誰か　わからない？ そんなことより　商売　商売っと。||
0x4D99|ホフマン「よし　これで 町の名前が決まった……と。 ホフマン「ああ　それから　 私は　これから　この町をはなれ 近くの小屋に　移ることにしました。 ホフマン「町作りの方は　できるだけ クチを出さずに　住人の自主性に まかせたいんですよ。 ホフマン「町の中にいると　どうしても クチ出ししたくなりますからね。 それを　さけるためですよ。 ホフマン「私は　これから　 住人の管理や　相談役などに 専念しようと思っているんです。 ホフマン「みなさんの方は　ひきつづき 人集めを　手伝ってください。 ホフマン「それでは　みなさん。 <TOWN>の発展のため 共に　がんばりましょうね！||
0x4D9A|ホフマン「そうですか。 では　もういちど　はじめから。||
0x4D9B|ホフマン「では　この町の名前は <TOWN>ということで 決まりですね？||
0x4D9C|ホフマン「<TOWN>ですか。 うん　いい名前です。 私じゃ　とても　考えつかない！||
0x4D9D|ホフマン「まあ　私としても　 自分の考えた名前になるなら うれしい限りですけど。||
0x4D9E|ホフマン「おや？　結局　私が考えた <TOWN>で　いいんですか？||
0x4D9F|ホフマン「やあ　思ってた通りだ。 やっぱり　<TOWN>ですか。 それ　一番の自信作だったんです。||
0x4DA0|ホフマン「うう。やっぱり　私なんかには かっこいい町の名前を　考えるなんて ムリだったんですね……。 ホフマン「まあ　しかたありません。 この上は　{7f4b}さんたちに 頼るのみです。 ホフマン「どうか　私なんかには　 考えつかないような　かっこいい 町の名前を　決めてくださいよ。||
0x4DA1|ホフマン「やはり　そうきましたか。 そうおっしゃると思って　本命は 最後に　とっておいたんですよ。仰近仰仰仰　局よ。 <HERO>横丁！ フフフ。どうだ　まいったか！||
